4
5.41	4.02	1.16	0.28
6.83	3.45	4.61	1.36
5.02	2.52	3.59	0.83
6.15	2.43	4.91	1.91
5.88	3	4.13	1.38
6.09	2.84	4.93	2
6.21	3.22	4.83	1.59
6.32	2.91	4.68	1.74
4.83	3.23	1.66	0.33
6.95	3.59	6.05	2.42
4.94	3.38	1.45	0.1
5.23	2.73	4.61	1.55
6.43	3.2	4.33	1.79
6.26	4.12	1.93	0.23
6.05	2.94	4.21	1.51
6.45	3.16	5.09	2.01
7.21	3.27	5.36	2.02
5.89	2.83	4.46	1.68
7.18	3.17	6.47	2.29
5.78	3.04	4.62	1.49
5.69	2.87	4.04	1.27
5.26	2.85	1.96	0.41
4.96	3.31	1.43	0.33
4.7	2.96	1.55	0.24
4.5	3.24	1.16	0.27
5.67	2.74	4.05	1.13
4.85	3.19	1.32	0.13
5.95	2.4	4.46	1.31
5.97	2.86	4.49	1.23
5.29	3.41	1.54	0.3
5.27	3.79	1.46	0.22
5.97	3.16	4.01	1.81
5.35	3.6	1.65	0.37
5.25	3.53	1.55	0.09
6.03	3.12	4.97	2.12
7.1	3.33	5.3	1.96
5.09	3.73	1.68	0.11
6.84	2.85	5.11	1.36
6.49	2.87	4.81	1.73
7.68	3.27	6.1	2.14
6.27	2.68	4.08	1.14
6.48	2.87	5.02	1.47
6.66	2.51	4.35	1.23
6.31	2.69	5.6	2.18
4.97	2.63	3.96	1.29
6.61	3.27	4.7	1.6
5.54	4.1	1.52	0.35
5.51	2.59	3.98	1.15
4.53	2.66	1.37	0.35
5.26	3.29	1.5	0.17
4.89	3.31	1.7	0.2
4.36	3.05	1.37	0.1
6.78	2.72	5.33	1.87
5.76	2.44	3.78	1.25
5.69	3.15	5	2.23
6.13	2.7	5.06	1.63
6.58	2.6	5.08	1.93
6.02	2.92	4.19	1.27
6.01	2.75	4.38	1.3
4.63	3.02	1.69	0.18
4.94	3.4	1.68	0.19
5.03	2.26	4.03	0.96
6.79	3.1	5.63	2.45
5.05	3.33	1.52	0.43
5.12	3.58	1.79	0.16
4.94	3.77	1.14	0.22
5.62	3.15	4.63	1.69
7.14	3.17	5.4	1.45
7.02	3.18	6.3	1.95
4.85	3.37	1.26	0.18
4.6	3.12	1.42	0.37
4.76	3.39	1.3	0.24
6.6	2.95	5.12	1.84
6.05	4.05	1.51	0.28
4.74	2.93	1.62	0.02
5.09	3.51	1.63	0.38
4.92	3.44	1.26	0.16
5.15	3.08	1.39	0.24
7.1	3.05	5.82	1.86
4.38	2.93	1.48	0.33
4.83	2.9	1.38	0.26
6.56	3.32	4.79	1.49
5.95	2.29	5.74	2.04
6.15	2.75	4.96	1.68
6.44	2.83	5.04	1.76
6.4	3.02	4.68	1.51
7.35	3.15	7.28	2.77
5.39	4.16	1.42	0.18
6.43	2.52	4.56	1.31
4.95	3.21	1.27	0.43
6.49	2.9	5.02	2.01
5.2	3.56	1.27	0.16
5.79	2.39	4.36	1.02
4.84	3.31	1.52	0.18
6.67	3.22	5.18	1.68
5.02	3.03	1.27	0.24
5.35	3.41	1.57	0.31
6.73	3.28	5.79	1.78
6.27	3.18	4.63	1.55
5.36	2.39	3.29	0.78
5.05	3.68	1.38	0.27
5.87	2.59	4.02	1.22
7.25	3.18	5.78	2.2
6.11	2.55	4.11	1.37
4.92	3.26	1.18	0.12
5.35	2.95	4.28	1.56
4.82	2.86	1.44	0.28
6.23	2.71	4.69	1.74
6.19	2.34	4.51	1.44
6.45	2.94	5.45	1.91
4.91	3.47	1.34	0.37
4.97	2.91	1.19	0.13
6.43	2.97	5.49	1.57
5.54	3.01	4.43	1.5
6.9	3.29	5.06	1.66
7.95	3.75	6.86	2.95
5.91	3.18	4.79	1.48
5.61	2.94	3.95	1.29
5.23	2.46	4.07	0.77
6.66	3.32	6.64	2.83
6.71	3.19	5.58	2.11
5.53	4.11	1.9	0.23
5.03	3.28	1.44	0.17
5.6	2.6	4.2	1.34
5.19	3.63	1.54	0.13
6.48	2.89	5.66	1.94
6.14	3.04	4.37	1.77
4.87	3.51	1.38	0.26
6.42	3.1	5.1	1.66
6.3	2.7	5.7	1.98
4.71	2.97	1.64	0.4
4.72	2.67	1.21	0.15
6.08	2.59	4.59	2.29
6.57	3.05	5.04	1.88
7.31	2.84	5.09	1.39
6.52	3.19	5.22	1.88
6.68	2.86	5.88	2.07
6.08	2.65	4.81	1.78
6.26	2.55	4.56	1.57
6.51	2.95	4.72	1.5
5.22	3.46	1.49	0.36
6.55	2.67	4.64	1.63
5.29	3.8	1.61	0.22
5.75	2.62	4.84	1.82
6.21	3.17	5.28	2.2
5.56	2.65	3.87	1.03
6.38	2.54	5.21	1.96
6.92	2.6	5.07	1.51
7.28	2.95	5.67	1.84
7.02	3.11	5.52	1.95
5.44	3.62	1.84	0.35
5.66	2.75	4.34	1.61
5.04	2.38	3.06	1.12
6.35	3.12	5.24	1.76
5.31	3.57	1.68	0.2
5.23	3.24	1.11	0.07
7.03	3.15	4.99	1.75
4.76	2.94	1.14	0.19
4.79	3.34	1.14	0.08
6.08	2.88	4.83	1.93
3.97	2.54	1.42	0.22
6.7	3.41	5.19	1.71
5.17	3.81	1.44	0.21
5.13	2.16	3.22	1.16
5.71	2.25	3.94	1.48
6.55	2.48	5.38	2.07
6.53	2.62	5.21	1.22
5.2	3.51	1.43	0.18
6.39	3.34	5.58	2.36
6.51	3.35	5.21	1.82
6.38	2.42	5.1	1.69
5.58	2.58	3.97	1.17
5.32	3.05	4	1.63
6.24	2.91	5.01	1.38
5.54	3.56	1.58	0.31
5.33	3.8	1.26	0.22
4.58	2.52	1.71	0.41
5.46	2.55	4.37	1.35
4.98	3.17	1.5	0.11
4.91	3.53	1.48	0.05
5.61	2.18	3.26	1.09
5.05	3.56	1.62	0.16
6.13	2.99	4.9	2.16
7.7	2.99	6.29	1.63
6.09	3.15	4.41	1.13
5.88	2.57	4.28	1.38
4.78	3.56	1.4	0.43
6.79	2.77	5.58	2.02
5.32	3.66	1.62	0.32
5.23	3.44	1.4	0.35
4.81	3.17	1.36	0.19
5.3	2.6	4.53	1.26
6.42	3.52	5.14	2.32
7.35	3.47	6.44	2.33
5.22	3.64	1.36	0.4
6.17	3.09	4.75	1.72
6.25	3.11	5.33	1.57
4.7	3.15	1.45	0.34
6.01	3.2	4.47	1.39
6.41	2.55	5.35	1.79
5.78	2.57	3.92	1.02
6.18	2.77	4.6	1.27
5.85	2.56	5.19	1.48
5.6	2.64	4.41	1.29
5.06	3.38	1.54	0.22
5.23	2.7	3.67	1.37
7.1	2.71	5.3	1.18
5.75	3.19	4.37	1.74
6.07	2.39	5.27	1.87
6.45	2.86	5.29	1.85
5.12	3.76	1.46	0.37
5.4	3.73	1.75	0.16
4.67	3.64	1.62	0.22
6.36	2.92	4.64	1.6
5.15	3.8	1.32	0.11
5.49	3.11	4.35	1.71
4.83	1.92	3.43	0.73
5.13	3.53	1.68	0.4
5.96	3.11	4.75	1.57
5.97	2.66	3.72	1.15
5.58	4.09	1.57	0.22
5.18	2.81	3.24	1.22
5.7	2.41	3.79	1.32
7.09	2.78	4.63	0.99
5.09	3.3	1.86	0.33
4.76	3.35	1.45	0.16
4.73	3.19	1.4	0.17
5.45	3.86	1.73	0.43
5.35	3.4	1.32	0.23
5.71	2.78	5.53	2.13
5.73	2.64	4.24	1.47
5.73	3.16	3.65	1.46
6.45	3.02	4.63	1.44
5.67	4.12	1.51	0.47
5.62	4.16	1.77	0.39
6.29	2.69	4.75	1.29
5.07	3.65	1.24	0.26
5.36	3.92	1.49	0.44
5.56	2.68	4.91	1.68
4.84	3.12	1.46	0.41
5.22	3.72	1.43	0.17
6.72	3.27	6.07	1.81
4.7	2.84	1.07	0.18
4.48	2.56	1.59	0.26
5.83	2.86	5.07	1.82
6.2	3.02	4.09	0.85
5.75	3.15	4.08	1.5
5.23	2.72	4.21	1.44
5.4	3.89	1.31	0.38
5.84	2.47	4.6	1.75
6.31	2.76	5.58	2.15
6.32	3.57	5.69	2.35
7.05	2.58	6.02	2.02
6.71	2.69	4.78	1.56
6.78	3.31	4.97	1.77
4.96	3.49	1.54	0.1
6.49	2.99	5.18	1.8
6.21	2.9	3.07	0.66
7.52	3.35	6.4	2.3
6.62	2.59	4.66	1.49
6.05	2.62	5.15	1.7
6.79	2.6	5.61	2.09
6.94	3.07	5.65	2.06
6.95	3.3	5.26	1.51
5.5	2.56	3.73	1.45
5.69	2.98	4.54	1.92
5.27	2.31	3.93	0.89
5.7	2.5	4.48	1.64
6.34	2.71	5.28	1.93
6.1	2.84	4.49	1.84
6.74	2.91	6.06	2.32
4.7	2.93	1.2	0.3
6.04	2.88	4.58	1.58
4.69	2.94	1.38	0.18
5.54	2.43	3.86	1.51
5.37	4.48	1.81	0.39
6.9	3.16	5.89	2.04
5.75	2.97	5.18	2.18
6.69	3.1	5.57	1.97
5.84	2.8	4.6	1.98
4.98	3.61	1.5	0.28
5.15	2.56	3.45	1.38
4.83	2.98	3.04	1.34
6.07	2.98	5.78	2.28
5.52	3.69	1.58	0.43
7.23	3.04	6.06	2.16
5.5	3.87	1.26	0.27
4.51	3.03	1.75	0.17
6.73	2.31	4.26	1.03
4.85	3.32	1.51	0.22
5.87	2.43	4.82	1.52
4.78	3.47	1.66	0.12
5.08	2.76	1.43	0.35
5.86	3.68	1.56	0.35
6.17	3.41	5.49	2.01
4.61	2.86	1.03	0.03
6.73	3.37	5.22	1.54
5.12	3.58	1.17	0.33
5.79	3.03	3.26	1.17
6.74	3.17	5.09	1.87
4.6	3.3	1.31	0.12
6.41	3.07	5.02	2.33
5.67	4.08	1.55	0.14
6.1	3.17	4.15	1.63
5.29	3.43	1.45	0.13
5.86	2.9	4.8	1.64
6.96	3.23	5.74	1.9
4.93	3.23	1.75	0.32
5.46	2.54	3.59	0.97
6.18	2.41	4.43	1.39
5.83	2.56	4.89	1.77
6.04	2.85	4.07	1.19
6.77	3.14	5.34	1.96
7.34	3.52	6.41	2.26
6.38	3.26	5	1.74
7.06	2.84	5.96	1.81
5.22	2.39	4.09	1.83
5.33	3.47	1.56	0.23
6.38	3.25	4.57	1.61
4.98	2.89	1.29	0.21
6.48	2.9	5.05	1.83
5.17	3.52	1.38	0.29
6.47	2.54	5.07	1.52
5.35	1.94	3.77	1.09
4.65	2.98	1.49	0.44
5.56	2.41	4.27	1.54
5.5	2.1	3.91	1.04
5.24	3.86	1.59	0.3
6.39	3.35	5.65	2.53
5.18	3.88	1.56	0.3
5.28	3.8	1.51	0.37
5.15	3.49	1.47	0.36
5.11	3.71	1.61	0.16
4.56	3.02	1.48	0.18
4.36	2.92	1.4	0.2
6.75	2.75	5.67	1.54
6.82	2.57	4.99	1.31
4.92	3.36	1.22	0.21
4.67	3.13	1.24	0.16
6.62	2.87	5.66	1.92
6.34	2.61	4.31	1.2
7.08	3.03	6.53	2.34
6.37	3.02	4.68	1.49
6.63	3.07	5.69	2.32
4.53	3.14	1.6	0.15
6.92	3.17	5.98	2.28
5.88	2.39	4.37	1.05
5.4	2.57	3.84	0.8
5.07	3.55	1.32	0.29
6.41	2.88	4.88	1.63
5.04	3.92	1.6	0.28
6.93	2.93	5.68	2.03
5.75	2.73	4.51	1.38
6.91	3.31	5.05	1.74
6.32	3.4	5.61	2.33
6.1	2.93	5.09	1.97
6.6	3.62	4.95	1.89
5.72	2.65	4.09	1.43
7.23	2.81	5.96	1.64
7.42	3.04	6.8	2.36
6.02	2.99	4.55	1.34
4.68	3.26	1.47	0.43
5.41	2.76	4.66	1.82
6.38	2.97	4.56	1.59
5.09	3.54	1.29	0.28
6.33	3	5.06	1.65
4.87	3.24	1.53	0.18
4.77	3.26	1.49	0.02
6.88	3.11	4.72	1.62
5.33	3.77	1.54	0.43
4.55	3.26	1.38	0.28
6.05	2.97	4.83	1.71
5.75	2.51	4.04	1.42
5.82	3.93	1.7	0.29
6.48	3.49	4.78	1.59
4.62	3.22	1.24	0.19
5.03	3.56	1.46	0.19
5.56	2.78	4.23	1.56
6.34	3.03	4.57	1.57
5.46	2.71	4.37	1.82
4.83	2.5	2.71	0.75
7.11	3.11	5.44	1.72
4.8	3.59	1.61	0.32
6.57	3.95	5.02	2.14
4.8	2.77	1.66	0.22
5.07	3.01	3.75	1.6
6.52	2.77	4.98	1.29
4.74	3.29	1.35	0.08
5.94	2.64	4.17	1.42
5.95	3.07	4.1	1.35
4.58	3.06	0.96	0.2
4.23	2.48	1.17	0.09
5.36	2.93	5.08	1.97
4.68	3.25	1.42	0.21
6	2.49	4.32	1.46
5.05	3.29	1.81	0.28
5.28	3.75	1.44	0.32
7.08	3.03	5.51	2.15
6.8	2.71	4.9	1.4
6.17	2.53	5.41	2.18
5.59	2.4	3.2	0.54
5.25	1.95	4.26	1.34
7.02	3.07	5.25	1.72
7.08	2.84	5.75	1.81
5.39	3.86	1.58	0.23
6.49	2.98	4.76	1.48
6.81	3.14	5.6	1.88
6	2.66	4.68	1.54
4.91	3.18	1.49	0.23
5.96	2.58	4.57	1.25
6.84	2.53	5.52	1.71
6.33	2.81	4.91	1.69
4.94	2.66	3.45	0.8
7.39	2.94	6.44	2.54
4.92	2.73	3.85	1.26
6.58	2.69	5.76	1.83
5.65	4.14	1.49	0.17
5.18	3.17	1.9	0.33
5.98	2.96	4.65	1.64
5.53	2.83	4.61	1.51
6.09	2.65	4.55	1.74
6.44	3.29	6.03	2.15
6.47	2.7	4.53	1.3
6.59	2.81	6.02	1.78
5.51	2.76	4.13	1.32
5.32	3.21	1.28	0.23
5.52	3.3	3.42	1.13
5.62	3.03	4.3	1.41
6.02	2.64	5.38	2.04
4.6	3.27	1.43	0.23
5.17	2.76	5	1.97
6.16	2.88	5.28	2.1
4.56	3.24	1.67	0.31
6.92	3.4	5.12	2.01
4.81	2.53	3.34	1
5.89	2.78	4.97	1.85
4.9	3.17	1.48	0.08
6.11	2.91	4.84	1.88
6.32	2.85	5.21	1.92
6.12	2.34	5.38	1.63
4.96	2.55	3.51	1.27
6.53	3.45	5.57	2.44
6.71	2.41	5.39	1.59
5.32	3.4	1.5	0.4
5.16	3.43	1.55	0.36
7.13	3.34	5.75	2.47
6.1	2.62	4.01	1.07
6.9	3.4	5.71	2.09
5.89	4.26	1.17	0.32
5.9	3.08	5.35	1.91
6.6	2.64	4.96	1.41
5.14	3.36	1.67	0.31
6.15	3.05	4.79	1.45
5.02	3.34	1.44	0.23
4.69	2.82	1.34	0.21
6.61	2.72	5.91	2.38
5.01	3.98	1.45	0.16
6.47	2.81	4.73	1.4
6.24	2.39	4.65	1.26
6.9	3.63	5.16	2.17
4.19	2.04	2.72	0.8
7	2.92	5.51	1.68
5.52	2.88	3.79	1.17
7.13	3.21	6.21	2.12
4.45	2.96	1	0.17
6.49	2.22	5.18	1.16
4.63	3.04	1.21	0.25
5.38	3.98	1.9	0.51
6.56	2.86	5.62	2.08
6.09	2.76	4.36	1.06
6.58	2.92	5.67	2.12
4.94	2.83	1.39	0.19
6.22	2.95	4.57	1.32
4.63	2.69	3.39	1.18
6.91	3.03	5.91	1.93
5.48	2.52	4.74	1.56
6.72	2.96	5.5	2.27
5.13	3.61	1.18	0.23
4.86	2.93	1.35	0.16
4.32	3.27	1.64	0.17
6.76	2.34	5.28	1.55
6.68	2.9	6.55	2.28
5.49	2.59	4.4	1.97
4.84	3.57	1.51	0.38
5.82	2.94	4.13	1.31
6.61	3.34	5.77	2.13
6.22	2.29	4.66	1.31
5.55	3.83	1.52	0.26
4.99	3.68	1.33	0.26
6.44	3.47	5.26	2.04
6.89	3.24	5.53	1.93
6.76	2.67	5.45	2.01
5.01	3.5	1.36	0.2
6.16	3.11	4.72	1.86
6.27	2.64	4.43	1.57
5.31	4.01	1.75	0.16
6.61	3.19	5.01	1.55
5.97	2.67	4.46	1.44
7	3.13	6.07	1.91
4.67	3.4	1.48	0.16
5.84	2.75	5.06	1.72
5.87	3.3	4.22	1.58
6.34	2.95	4.96	1.44
4.7	2.77	1.35	0.16
5.66	4.07	1.54	0.13
6.2	2.74	4.69	1.26
6.35	2.53	3.89	0.92
5.5	2.8	4.91	1.86
5.68	2.35	3.73	1.14
5.31	2.82	4.1	1.1
6.33	3.28	4.52	1.55
4.28	3.02	1.33	0.1
5.86	2.32	4.19	1.52
5.92	4.29	1.81	0.32
5.46	4.41	1.48	0.49
4.91	3.54	1.17	0.18
6.12	2.78	4.96	1.64
6.59	3.06	5.05	1.81
5.67	2.82	4.74	1.5
4.65	2.68	1.58	0.26
7.1	3.07	5.01	1.46
6.63	2.48	4.91	1.76
6.5	3.2	5.51	1.69
5.4	2.71	4.6	1.72
5.51	4.02	1.63	0.21
6.06	3.13	5.22	2.13
5.15	3.57	1.61	0.24
4.59	3.12	1.51	0.06
4.74	3.41	1.67	0.09
6.31	2.86	4.4	1.5
4.95	3.01	1.28	0.05
4.6	3.52	1.2	0.34
4.58	3.25	1.54	0.14
6.36	3.11	4.36	1.1
6.32	2.52	5.64	1.78
5.43	2.45	4.1	1.76
5.24	3.88	1.49	0.32
6.98	3.25	6.29	2.27
6.66	3	4.45	1.91
6.06	2.6	5.15	1.62
6.45	3.02	5.01	1.87
6.37	2.78	4.71	1.88
7.16	3.14	5.58	1.88
5.44	2.61	3.89	1.37
4.71	2.77	1.28	0.18
4.69	3.03	1.44	0.2
6.07	2.36	3.66	0.93
5.16	3.67	1.42	0.23
6.27	2.86	5.15	1.63
6.07	2.99	5.07	1.53
5.98	3.35	5.13	2.23
5.2	2.62	3.38	0.75
5.09	3.55	1.54	0.26
6.01	2.86	4.54	1.38
5.08	3.49	1.46	0.25
6.7	2.86	5.09	1.99
6.58	2.7	5.4	1.49
4.78	3.23	1.63	0.27
7.23	3.33	5.7	1.74
7.38	3.2	6.06	1.76
5.15	3.64	1.52	0.39
7.15	3.25	5.56	2.18
6.61	2.5	4.89	1.44
6.07	2.8	4.14	1.8
6.04	2.76	5.61	2.21
7.46	3.47	6.28	2.41
6.46	2.74	3.91	1.18
7.32	3.41	5.56	1.83
7.8	2.9	5.98	2.25
4.8	3.49	1.28	0.31
6.64	2.84	5.15	1.85
6.55	3.02	4.94	1.55
6.9	3.57	5.24	1.88
5.03	3.32	1.36	0.18
5.92	2.46	4.68	1.58
6.06	3.1	4.2	1.47
5.48	2.68	4.03	1.42
5.24	3.65	1.75	0.32
7.67	2.97	6.44	2.25
6.25	3.02	5.13	1.99
7.04	2.97	6.12	2.13
4.82	2.72	2.73	1.07
5.74	2.97	4.52	1.76
6.51	2.95	5.22	1.91
7.07	3.19	5.37	1.61
5.36	3.47	1.42	0.17
6.95	3.41	5.37	2.07
5.29	2.5	4.01	1.51
5.75	2.81	4.78	1.95
4.93	3.57	1.27	0.25
5.06	2.47	4.03	1.31
5.04	2.01	3.53	1.11
5.11	2.44	4.55	1.52
7.3	3.23	6.44	2.41
4.94	3.41	1.68	0.23
4.85	3.24	1.56	0.23
7.49	2.95	5.99	1.75
6.09	2.79	4.44	1.5
6.36	3.09	5.24	1.73
4.51	2.79	1.35	0.09
6.37	2.53	4.42	1.75
6.21	2.59	5.23	1.73
6.66	2.74	6.47	2.66
6.58	2.98	5.64	1.49
5.15	3.34	1.48	0.28
7	2.6	6.01	2.33
4.54	2.08	3.49	1.11
6.99	3.42	6.61	2.59
4.62	2.58	3.78	1.48
6.06	2.58	4.78	1.76
5.89	2.34	4.14	1.5
6.24	2.86	6.05	2.11
4.35	3.18	1.59	0.06
4.87	3.47	1.17	0.17
6.8	3.13	5.86	2.28
5.06	3.22	1.55	0.13
5.9	2.57	5.25	1.87
6.62	2.86	5.65	2.06
5.19	3.87	1.55	0.19
5.88	2.8	4.42	1.66
5.71	2.06	4.66	1.62
6.48	3.12	4.94	1.38
8.09	3.62	6.65	2.35
4.39	2.84	1.43	0.11
7.51	3.25	6.7	2.49
5.65	2.94	4.57	1.7
4.6	3.02	1.08	0.26
5.88	2.42	4.96	1.75
5.68	2.75	4.57	1.87
5.25	3.24	1.56	0.22
5.06	3.36	1.76	0.18
5.15	3.79	1.37	0.15
6.16	2.66	4.44	1.08
5.84	2.94	3.82	1.23
5.92	2.9	4.36	1.41
6.13	2.4	4.29	1.47
5.21	3.39	1.25	0.16
4.99	3.56	1.22	0.43
4.59	3.33	1.34	0.05
6.75	3.04	4.81	1.13
6.75	3.18	5.51	2
6.84	3.21	5.47	2.29
7.85	4.18	6.95	2.72
5.81	2.58	4.17	1.61
4.79	3.28	1.7	0.16
6.42	2.88	4.79	1.81
6.62	2.98	5.13	1.72
6.18	2.95	4.76	1.63
5.38	3.72	1.3	0.28
6.53	3.19	4.7	1.71
6.9	2.69	4.91	1.76
6.14	3.11	5.37	1.8
6.34	3.1	4.88	1.69
6.8	2.75	5.12	1.69
5.8	2.48	4.34	1.55
4.6	2.64	1.49	0.41
6.19	2.77	4.86	1.73
7.04	3.52	6.05	2
6.22	2.9	5.15	2.18
6.85	3.39	5.54	2.33
5.96	2.91	4.6	1.52
6.42	2.77	5.58	2.14
6.73	3.27	5.55	2.46
4.19	2.86	1.42	0.17
6.12	2.69	4.25	1.35
5.27	3.5	1.51	0.16
6.65	2.99	5.51	1.88
4.89	3.13	1.47	0.14
4.41	2.53	2.96	0.7
4.99	3.49	1.46	0.35
6.13	2.96	4.57	1.39
6.24	2.73	4.82	1.49
5.98	3.1	4.7	1.84
5.3	3.54	1.11	0.23
5.48	3.59	1.38	0.32
6.44	2.95	5.06	1.62
5.23	3.68	1.75	0.23
8.47	3.94	6.74	2.06
4.61	3.04	1.73	0.19
6.25	2.73	4.26	1.39
5.57	4.36	1.46	0.3
6.17	2.43	5.3	1.26
4.9	3.47	1.31	0.28
5.88	3.15	4.85	1.61
5.01	3.85	1.52	0.2
6.05	2.76	5.85	2.46
4.94	2.49	1.75	0.28
6.4	2.87	4.95	1.64
5.09	3.28	1.4	0.25
5.53	4.07	1.51	0.32
7.09	2.82	6.36	2.31
6.39	3.06	4.68	1.3
6.4	3.06	4.59	1.63
6.06	2.66	4.98	1.86
7.28	2.89	5.98	1.9
5.57	2.02	3.81	0.91
5.23	2.89	3.76	1.09
6.11	2.9	4.93	1.7
5.5	2.56	3.65	0.82
5.78	2.65	4.1	1.13
5.05	3.52	1.68	0.29
5.61	2.95	3.55	0.9
6.26	2.62	4.91	1.49
6.16	2.47	4.55	1.34
5.24	2.22	4.4	1.61
5.99	4.08	1.77	0.43
6.35	2.81	5.26	1.46
6.54	3.31	5.45	2.19
4.95	2.41	3.62	1.04
7.1	3.52	6.63	2.28
5.16	3.63	1.36	0.35
6.66	3.42	5.9	2.54
5.22	3.68	1.49	0.34
7.3	3.32	6.26	2.14
6.25	3.28	5.18	1.9
5.85	2.84	4.89	1.77
5.33	3.63	1.53	0.25
5.66	2.73	3.13	1.19
5.47	3.8	1.44	0.28
6.39	2.76	3.91	1.38
5.77	2.68	4.12	0.95
5.45	2.24	3	0.52
5.25	3.69	1.41	0.39
6.12	2.85	4.99	2.05
6.58	3.05	4.78	1.36
6.63	3.15	5.5	2.11
5.51	2.31	4.75	1.47
7.03	3.61	5.37	1.74
6.39	2.82	4.82	1.89
5.99	2.76	4.4	1.46
5.2	3.45	1.61	0.33
4.79	3.62	1.49	0.17
5.23	3.61	1.53	0.45
6.07	2.12	5.02	1.2
6.44	3.2	4.86	1.81
5.96	2.82	4.69	1.79
5.87	2.69	4.31	1.52
6.07	2.68	4.08	1.41
5.8	2.79	5.58	2.33
4.58	3.2	1.46	0.27
6.34	2.82	4.88	1.79
6.14	3.17	5.44	2.51
6.6	3.02	4.99	1.53
